lookback,rebalance_freq,signal,alloc_params,dd_penalty,total_return,ann_return,sharpe,max_dd,calmar,sortino,score
15,20,composite_sortino_1,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",2.0,1.7271156456976628,0.22317299755772968,0.9932085764771715,-0.3032482354880258,0.7359415953044384,1.0424424449103378,0.9784452149972602
30,15,sharpe,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.7, 'w_hi': 0.9}",0.0,1.725897175470796,0.22306324020585921,0.9908123991190935,-0.3045571322733681,0.7324183519086195,1.0392469440251475,0.9784300415974305
30,20,composite_sm_1.0,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",1.0,1.7321285117236527,0.22362413458629282,1.0021158934201944,-0.2982004653939615,0.7499120660047787,1.0531863215264736,0.978429669703103
20,20,sortino,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.65, 'w_hi': 0.8}",1.0,1.7247577601779138,0.22296056848147638,0.9883802027876772,-0.30587325676052635,0.7289312035760098,1.0308232356699363,0.9784215714352664
10,10,sortino,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.7, 'w_hi': 0.9}",0.0,1.7251824577430122,0.22299884162149897,0.977042849730011,-0.3108488447277904,0.7173867242225439,1.0290677602910938,0.9784139925575839
30,15,composite_sortino_1,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",1.0,1.729931931889471,0.22342653306233884,0.998208347126529,-0.30038287381903606,0.7438058061821554,1.058003797093418,0.978408687364468
30,15,composite_sortino_1,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",0.0,1.729931931889471,0.22342653306233884,0.998208347126529,-0.30038287381903606,0.7438058061821554,1.058003797093418,0.978408687364468
20,20,calmar,"{'style': 'softmax', 'k': 10.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.74539321796791,0.22481471962282273,1.00223119978263,-0.29535315067753565,0.7611725539252778,1.0612115255388868,0.9784021627978812
15,20,composite_sortino_1,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",1.0,1.7269332643122084,0.22315657150312918,0.9930487145034863,-0.3033037968974115,0.7357526230411244,1.0422400161768015,0.9783975320656211
10,10,composite_all,"{'style': 'discrete', 'lo_thresh': 0.05, 'hi_thresh': 0.2, 'w_lo': 0.65, 'w_hi': 0.85}",1.0,1.7341235782345024,0.2238034982287509,1.0039157999747137,-0.29693497571714256,0.7537121221611252,1.0609525365804426,0.9783904904021984
10,10,composite_all,"{'style': 'discrete', 'lo_thresh': 0.05, 'hi_thresh': 0.2, 'w_lo': 0.65, 'w_hi': 0.85}",2.0,1.7341235782345024,0.2238034982287509,1.0039157999747137,-0.29693497571714256,0.7537121221611252,1.0609525365804426,0.9783904904021984
10,10,composite_all,"{'style': 'discrete', 'lo_thresh': 0.05, 'hi_thresh': 0.2, 'w_lo': 0.65, 'w_hi': 0.85}",0.0,1.7341235782345024,0.2238034982287509,1.0039157999747137,-0.29693497571714256,0.7537121221611252,1.0609525365804426,0.9783904904021984
30,20,composite_sm_1.0,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",0.0,1.7320180452114142,0.22361420019218303,1.0020583965192305,-0.2982004653939615,0.7498787515236509,1.0531029021468354,0.9783866052653472
20,20,composite_sortino_1,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",1.0,1.7262455645128094,0.2230946263934539,0.9932318409224697,-0.303345430483,0.735447435894315,1.0412924789374352,0.9783800779326924
20,20,composite_sm_2.0,"{'style': 'softmax', 'k': 3.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.7351059527243566,0.22389177879201316,1.006959414696364,-0.29535315067753565,0.758047681895155,1.0660236553065303,0.9783769967583393
15,20,composite_sortino_1,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",0.0,1.7267503680312624,0.22314009819306935,0.9928883690229093,-0.30335945285337274,0.7355633349763775,1.042037012534469,0.9783496467469732
10,15,composite_all,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",1.0,1.7298172935036393,0.22341621685073632,0.9970515700923753,-0.30085367150170017,0.7426075550598631,1.046272348486328,0.978346255764539
30,15,composite_sm_1.0,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",0.0,1.7251905974917867,0.222999575117514,0.9939135292228177,-0.30320602023133403,0.7354720977922975,1.041369231429395,0.9783321322142015
30,15,composite_sm_1.0,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",1.0,1.725217944551424,0.223002039426357,0.9940209373648301,-0.30314901667134286,0.7356185235855079,1.0415036973282785,0.9783292644897814
15,20,sharpe,"{'style': 'softmax', 'k': 10.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",1.0,1.7341780858527631,0.2238083971912057,1.0058362162213188,-0.29599282820551254,0.756127744671349,1.0588232437127876,0.9783272980146773
30,15,composite_sm_1.0,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",2.0,1.7252443675790166,0.22300442044969326,0.994127677799434,-0.30309210618974847,0.7357645037196648,1.0416373815765496,0.9783260449472326
30,5,sortino,"{'style': 'softmax', 'k': 10.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.7301201521879666,0.2234434700973118,0.9823207523390183,-0.3073540962657647,0.7269903526328795,1.0393093689208734,0.9783219832678086
20,20,calmar,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.7354156125962215,0.22391960095946928,0.9938267907403759,-0.30109842061433156,0.7436757491648356,1.0498895730917757,0.9783185757020595
30,15,sortino,"{'style': 'softmax', 'k': 3.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",0.0,1.7258251021096704,0.22305674675402987,0.9876899128083947,-0.3058421470982319,0.7293198193157767,1.041513637023086,0.9783177597039314
20,20,calmar,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.0, 'clip_hi': 1.0}",0.0,1.737419186156925,0.22409955624164302,0.9896960408455853,-0.3025158612639808,0.7407861124948705,1.0449036531615248,0.9783069094747192
20,20,composite_sortino_1,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",0.0,1.7259573174610994,0.22306865859542313,0.9930330447644243,-0.30340115573632587,0.7352267683416992,1.0410476193400808,0.9782976594223256
10,20,sharpe,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",2.0,1.7264988504823608,0.22311744278239765,0.9913513598777375,-0.30401906872177964,0.7338928981709782,1.041316649766816,0.978278524973722
30,15,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",2.0,1.7331574144967337,0.22371664970651195,1.004014185918875,-0.2969349757171429,0.7534196388687658,1.0614013549454338,0.9782514942196312
30,15,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",1.0,1.7331574144967337,0.22371664970651195,1.004014185918875,-0.2969349757171429,0.7534196388687658,1.0614013549454338,0.9782514942196312
30,15,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",0.0,1.7331574144967337,0.22371664970651195,1.004014185918875,-0.2969349757171429,0.7534196388687658,1.0614013549454338,0.9782514942196312
10,10,composite_all,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",0.0,1.7336622898574459,0.22376203604626843,1.0037227031075058,-0.29693497571714256,0.7535724882867862,1.0608027001811209,0.9782292380547869
10,10,composite_all,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",2.0,1.7336622898574459,0.22376203604626843,1.0037227031075058,-0.29693497571714256,0.7535724882867862,1.0608027001811209,0.9782292380547869
10,10,composite_all,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",1.0,1.7336622898574459,0.22376203604626843,1.0037227031075058,-0.29693497571714256,0.7535724882867862,1.0608027001811209,0.9782292380547869
10,20,composite_sm_1.0,"{'style': 'softmax', 'k': 0.5, 'clip_lo': 0.0, 'clip_hi': 1.0}",2.0,1.729349334711411,0.2233741020422073,0.9945762929735932,-0.3019153965060055,0.7398565864102867,1.0468367991821481,0.9782196473876582
10,10,sharpe,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",0.0,1.7286140625424755,0.22330791821814766,0.9978199590969424,-0.3006141976201451,0.7428388697460323,1.0522309135847463,0.9782168862549464
10,10,sharpe,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",1.0,1.7286140625424755,0.22330791821814766,0.9978199590969424,-0.3006141976201451,0.7428388697460323,1.0522309135847463,0.9782168862549464
10,20,sharpe,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",1.0,1.7262695771708567,0.22309678956324253,0.9911663517941519,-0.30407573085226247,0.733688221684333,1.0410830671444595,0.9782132417942092
10,15,composite_all,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.7294345444545107,0.2233817710788013,0.9970523381006476,-0.30077775703130805,0.7426804623346693,1.046266938203349,0.9782090277574504
10,20,composite_sm_1.0,"{'style': 'softmax', 'k': 0.5, 'clip_lo': 0.0, 'clip_hi': 1.0}",1.0,1.7292320347882706,0.22336354451624096,0.9944870533728263,-0.3019461197484422,0.739746340522165,1.0467217364943284,0.9781899189777236
10,10,sortino,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",1.0,1.7193711032729802,0.22247471642704664,0.9705926199276029,-0.314681975055506,0.7069826904384274,1.0198912547246552,0.9781807026110871
10,20,composite_all,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",2.0,1.7288510264928605,0.22332924953659816,0.9987632929741501,-0.30009559210206316,0.7441936768558288,1.0467343546168673,0.9781752417035976
10,20,composite_all,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",1.0,1.7288510264928605,0.22332924953659816,0.9987632929741501,-0.30009559210206316,0.7441936768558288,1.0467343546168673,0.9781752417035976
10,20,composite_all,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",0.0,1.7288510264928605,0.22332924953659816,0.9987632929741501,-0.30009559210206316,0.7441936768558288,1.0467343546168673,0.9781752417035976
20,20,composite_sm_2.0,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.0, 'clip_hi': 1.0}",2.0,1.7326406477104124,0.22367018743411227,0.9980443857155081,-0.2996184930383593,0.7465166041680558,1.0527743661274076,0.9781673439304598
10,20,composite_sm_1.0,"{'style': 'softmax', 'k': 0.5, 'clip_lo': 0.0, 'clip_hi': 1.0}",0.0,1.7291142842404064,0.22335294606726275,0.9943975321202386,-0.3019768947874346,0.7396358546839327,1.046606331333506,0.9781600420334822
30,10,sharpe,"{'style': 'discrete', 'lo_thresh': 0.05, 'hi_thresh': 0.2, 'w_lo': 0.65, 'w_hi': 0.85}",0.0,1.7370172385336446,0.2240634628912621,1.0037608862644891,-0.29614032566764625,0.7566124431719599,1.0626732350898058,0.9781600342959422
20,20,composite_sm_2.0,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.0, 'clip_hi': 1.0}",1.0,1.732557361456419,0.223662698546921,0.9979367665159883,-0.2996676576985219,0.7463691370666486,1.0526380844843066,0.9781529042419508
30,10,sortino,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.9}",2.0,1.7368680986755338,0.22405006962819218,0.9963528077965345,-0.2994764395423063,0.7481391941523642,1.056777736966244,0.9781515784224337
10,20,sharpe,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",0.0,1.7260359513006942,0.22307574283234533,0.9909795121863506,-0.30413245595799254,0.733482175701548,1.0408472705549525,0.9781464889585751
20,20,composite_sm_2.0,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",0.0,1.7331903148402565,0.22371960752406683,1.0039673434871004,-0.2968292312019447,0.7536980070365153,1.0612983822283395,0.9781456229432698
20,20,composite_sm_2.0,"{'style': 'softmax', 'k': 1.0, 'clip_lo': 0.0, 'clip_hi': 1.0}",0.0,1.7324726455006805,0.22365508091745223,0.9978282251516525,-0.29971701086627867,0.7462208194616944,1.0525006771814307,0.9781380033599928
10,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.15, 'hi_thresh': 0.4, 'w_lo': 0.65, 'w_hi': 0.85}",2.0,1.7247798279354694,0.22296255731379988,0.9747430816390723,-0.3116489922497363,0.7154284329623216,1.0211694581257709,0.9781377077796509
10,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.15, 'hi_thresh': 0.4, 'w_lo': 0.65, 'w_hi': 0.85}",0.0,1.7247798279354694,0.22296255731379988,0.9747430816390723,-0.3116489922497363,0.7154284329623216,1.0211694581257709,0.9781377077796509
10,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.15, 'hi_thresh': 0.4, 'w_lo': 0.65, 'w_hi': 0.85}",1.0,1.7247798279354694,0.22296255731379988,0.9747430816390723,-0.3116489922497363,0.7154284329623216,1.0211694581257709,0.9781377077796509
10,15,composite_sortino_1,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.9}",1.0,1.7360349384727125,0.22397523829466226,1.005895859884823,-0.29535315067753554,0.7583302571770912,1.055506259684054,0.9781276582956265
10,15,composite_sortino_1,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.9}",0.0,1.7360349384727125,0.22397523829466226,1.005895859884823,-0.29535315067753554,0.7583302571770912,1.055506259684054,0.9781276582956265
10,15,composite_sortino_1,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.9}",2.0,1.7360349384727125,0.22397523829466226,1.005895859884823,-0.29535315067753554,0.7583302571770912,1.055506259684054,0.9781276582956265
30,20,composite_sortino_1,"{'style': 'discrete', 'lo_thresh': 0.05, 'hi_thresh': 0.2, 'w_lo': 0.65, 'w_hi': 0.85}",0.0,1.7283072570274607,0.22328029761454826,1.00028985467164,-0.2994221430852837,0.7457040012365146,1.0568524735558438,0.9780835907805042
30,20,composite_sortino_1,"{'style': 'discrete', 'lo_thresh': 0.05, 'hi_thresh': 0.2, 'w_lo': 0.65, 'w_hi': 0.85}",1.0,1.7283072570274607,0.22328029761454826,1.00028985467164,-0.2994221430852837,0.7457040012365146,1.0568524735558438,0.9780835907805042
30,20,composite_sortino_1,"{'style': 'discrete', 'lo_thresh': 0.05, 'hi_thresh': 0.2, 'w_lo': 0.65, 'w_hi': 0.85}",2.0,1.7283072570274607,0.22328029761454826,1.00028985467164,-0.2994221430852837,0.7457040012365146,1.0568524735558438,0.9780835907805042
20,20,composite_sm_2.0,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",1.0,1.7329955085337532,0.22370209356854254,1.0039968771069063,-0.2967677769374317,0.7537950660922177,1.0613363302717267,0.9780671415960996
10,20,composite_sm_0.5,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",0.0,1.7274295423783546,0.22320126639162408,0.9991271431824246,-0.30009559210206316,0.743767202278802,1.0455041856558094,0.9780573414228082
10,20,composite_sm_0.5,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",1.0,1.7274295423783546,0.22320126639162408,0.9991271431824246,-0.30009559210206316,0.743767202278802,1.0455041856558094,0.9780573414228082
10,20,composite_sm_0.5,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",2.0,1.7274295423783546,0.22320126639162408,0.9991271431824246,-0.30009559210206316,0.743767202278802,1.0455041856558094,0.9780573414228082
15,20,sharpe,"{'style': 'softmax', 'k': 10.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.733371037741665,0.22373585442664012,1.0059277937793147,-0.2957483082031338,0.7565076135884156,1.0589533798982111,0.9779988990558717
20,20,composite_sm_2.0,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.7328032361838668,0.2236848064486583,1.004025957874201,-0.29670710660973876,0.7538909379880925,1.061373759592812,0.9779896403154714
20,20,calmar,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",1.0,1.7343913880295312,0.2238275673272403,0.9931923932866855,-0.30120108772232923,0.7431167051508627,1.0490983588879381,0.9779699473482686
30,15,composite_sortino_1,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",0.0,1.7264320255589247,0.22311142325522737,0.9952044529085685,-0.3019313359568807,0.7389475330828693,1.0498232080960872,0.9779448963723458
15,20,composite_all,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.7289749845150482,0.22334040755575035,0.9954152832283581,-0.3013039526066713,0.7412461675696703,1.0456558465959476,0.9779421963302983
30,20,sortino,"{'style': 'softmax', 'k': 5.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",0.0,1.732713461688304,0.22367673453153736,0.9951630349550457,-0.3006282579782007,0.7440309457118541,1.0491753065702518,0.9779338946555656
30,15,composite_sortino_1,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",1.0,1.7263657702545387,0.22310545492240186,0.9953592025412059,-0.30182300694538355,0.7391929786546861,1.0500208141200102,0.9778981667241986
30,15,composite_sortino_1,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",2.0,1.7262928947939633,0.22309889010654027,0.9955098967854966,-0.30171528387541213,0.7394351384741701,1.0502134732927595,0.9778491505788394
15,20,composite_all,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",1.0,1.7285853673953921,0.2233053350018679,0.9951090381149468,-0.30140785531869885,0.7408742793282853,1.0452715642557295,0.9778412038589758
10,10,composite_sm_2.0,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.65, 'w_hi': 0.8}",1.0,1.7287102011939166,0.2233165727264752,1.0015067445925248,-0.2985157914828841,0.7480896207743275,1.0526642417185783,0.97783809849016
10,10,composite_sm_2.0,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.65, 'w_hi': 0.8}",2.0,1.7287102011939166,0.2233165727264752,1.0015067445925248,-0.2985157914828841,0.7480896207743275,1.0526642417185783,0.97783809849016
10,10,composite_sm_2.0,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.65, 'w_hi': 0.8}",0.0,1.7287102011939166,0.2233165727264752,1.0015067445925248,-0.2985157914828841,0.7480896207743275,1.0526642417185783,0.97783809849016
10,20,sharpe,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",2.0,1.7234777180647005,0.22284518406105902,0.9920739969842205,-0.3037722135618227,0.7335930239049863,1.0370037936359322,0.9777898507200145
10,20,sharpe,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",0.0,1.7234777180647005,0.22284518406105902,0.9920739969842205,-0.3037722135618227,0.7335930239049863,1.0370037936359322,0.9777898507200145
10,20,sharpe,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.6, 'w_hi': 0.75}",1.0,1.7234777180647005,0.22284518406105902,0.9920739969842205,-0.3037722135618227,0.7335930239049863,1.0370037936359322,0.9777898507200145
15,20,composite_all,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",0.0,1.7283134060215959,0.22328085121088237,0.9948417267622623,-0.30151235791227493,0.7405362929451901,1.0449329661694582,0.9777777921823845
30,10,calmar,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.65, 'w_hi': 0.8}",0.0,1.7372232966807255,0.22408196664936342,1.0013197210434144,-0.2967476267378083,0.7551263730782506,1.0614839480567553,0.9777695700133929
30,15,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.15, 'hi_thresh': 0.4, 'w_lo': 0.65, 'w_hi': 0.85}",2.0,1.725760189384674,0.22305089832250036,0.9958743322960997,-0.30153284135138525,0.7397233744941857,1.0499148310624171,0.9777339496041139
30,15,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.15, 'hi_thresh': 0.4, 'w_lo': 0.65, 'w_hi': 0.85}",1.0,1.725760189384674,0.22305089832250036,0.9958743322960997,-0.30153284135138525,0.7397233744941857,1.0499148310624171,0.9777339496041139
20,20,sharpe,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",1.0,1.7261581513435171,0.22308675168775083,0.9926820790870379,-0.3027690221585393,0.7368215636100315,1.043008398014619,0.9776374921762023
20,20,calmar,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",0.0,1.73338193462545,0.22373683402384792,0.9925640380956745,-0.30130438017023564,0.7425608166460422,1.0483147425465356,0.9776269792332949
20,20,sharpe,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",2.0,1.7261770187880479,0.22308845139806954,0.9928767921004346,-0.3026586013585063,0.7370959986789075,1.0432542969829426,0.9776203827188181
30,15,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.65, 'w_hi': 0.8}",2.0,1.7236052343895176,0.22285668046799145,0.9956127830192856,-0.30196257455093156,0.7380274638972782,1.042963988760806,0.9776134368365201
30,15,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.65, 'w_hi': 0.8}",1.0,1.7236052343895176,0.22285668046799145,0.9956127830192856,-0.30196257455093156,0.7380274638972782,1.042963988760806,0.9776134368365201
30,15,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.65, 'w_hi': 0.8}",0.0,1.7236052343895176,0.22285668046799145,0.9956127830192856,-0.30196257455093156,0.7380274638972782,1.042963988760806,0.9776134368365201
10,10,composite_sm_0.5,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",0.0,1.7277661823609751,0.22323158054707037,1.0011303484491612,-0.2986144196608419,0.7475579154048607,1.0561029704100313,0.9776026459478097
20,20,sharpe,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.1, 'clip_hi': 0.9}",0.0,1.7259075318661918,0.22306417325436634,0.9923858975725248,-0.30287984998514417,0.7364774048208663,1.0426386869273487,0.9775721863640507
10,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",0.0,1.7214757393683437,0.222664636542107,0.9718753767522008,-0.31287256755604287,0.7116783397299257,1.0177101032818263,0.9774767967794509
10,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",1.0,1.7214757393683437,0.222664636542107,0.9718753767522008,-0.31287256755604287,0.7116783397299257,1.0177101032818263,0.9774767967794509
10,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",2.0,1.7214757393683437,0.222664636542107,0.9718753767522008,-0.31287256755604287,0.7116783397299257,1.0177101032818263,0.9774767967794509
10,10,composite_sm_0.5,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",1.0,1.7274460745436335,0.2232027551694209,1.0011445008926583,-0.2985266624305526,0.7476811145622019,1.0561349990560926,0.9774717795335164
30,20,composite_sm_2.0,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",2.0,1.7267190908528658,0.22313728099620533,0.9993819114444414,-0.2994221430852837,0.7452263591620413,1.0485760974777563,0.9774323169091471
20,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.7, 'w_hi': 0.9}",2.0,1.7337472655080202,0.22376967436950945,0.9941309088360979,-0.30026086557193055,0.7452508554212324,1.0506335348296323,0.9773917254403692
20,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.7, 'w_hi': 0.9}",0.0,1.7337472655080202,0.22376967436950945,0.9941309088360979,-0.30026086557193055,0.7452508554212324,1.0506335348296323,0.9773917254403692
20,20,calmar,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.7, 'w_hi': 0.9}",1.0,1.7337472655080202,0.22376967436950945,0.9941309088360979,-0.30026086557193055,0.7452508554212324,1.0506335348296323,0.9773917254403692
30,20,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.7, 'w_hi': 0.9}",0.0,1.730241137362699,0.22345435647574297,1.0003492698074072,-0.2982004653939615,0.7493427238187021,1.049436101493629,0.9773839081662099
30,20,composite_sm_1.0,"{'style': 'discrete', 'lo_thresh': 0.2, 'hi_thresh': 0.5, 'w_lo': 0.7, 'w_hi': 0.9}",1.0,1.730241137362699,0.22345435647574297,1.0003492698074072,-0.2982004653939615,0.7493427238187021,1.049436101493629,0.9773839081662099
10,10,sortino,"{'style': 'discrete', 'lo_thresh': 0.1, 'hi_thresh': 0.3, 'w_lo': 0.7, 'w_hi': 0.85}",2.0,1.7188124685853436,0.222424286101081,0.9765362323742497,-0.3111968303945075,0.7147382531876333,1.0266267048597906,0.9773483545849786
10,10,composite_sm_0.5,"{'style': 'softmax', 'k': 2.0, 'clip_lo': 0.15, 'clip_hi': 0.85}",2.0,1.7271209913343952,0.22317347899559792,1.0011556944686857,-0.29843986328397765,0.7478004749829099,1.0561631161194256,0.9773396739326593
